Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
700,1220,471530,24,10858,15.5114
701,1240,472770,20,10878,15.5178
702,700,473470,17,10895,15.5199
703,1240,474710,20,10915,15.5263
704,900,475610,19,10934,15.5312
705,950,476560,20,10954,15.5376
706,670,477230,19,10973,15.5425
707,950,478180,19,10992,15.5474
708,900,479080,20,11012,15.5537
709,930,480010,18,11030,15.5571
710,960,480970,19,11049,15.562
711,670,481640,18,11067,15.5654
712,430,482070,18,11085,15.5688
713,700,482770,18,11103,15.5722
714,1030,483800,18,11121,15.5756
715,860,484660,18,11139,15.579
716,870,485530,18,11157,15.5824
717,620,486150,18,11175,15.5858
718,860,487010,18,11193,15.5891
719,1300,488310,18,11211,15.5925
720,760,489070,17,11228,15.5944
721,490,489560,14,11242,15.5922
722,730,490290,14,11256,15.59
723,1310,491600,20,11276,15.5961
724,780,492380,17,11293,15.5981
725,800,493180,18,11311,15.6014
726,500,493680,16,11327,15.6019
727,880,494560,15,11342,15.6011
728,580,495140,14,11356,15.5989
729,670,495810,16,11372,15.5995
730,730,496540,15,11387,15.5986
731,710,497250,14,11401,15.5964
732,750,498000,15,11416,15.5956
733,450,498450,13,11429,15.5921
734,620,499070,14,11443,15.5899
735,720,499790,15,11458,15.5891
736,670,500460,14,11472,15.587
737,350,500810,14,11486,15.5848
738,560,501370,14,11500,15.5827
739,650,502020,16,11516,15.5832
740,460,502480,12,11528,15.5784
741,620,503100,13,11541,15.5749
742,600,503700,11,11552,15.5687
743,790,504490,12,11564,15.5639
744,380,504870,12,11576,15.5591
745,310,505180,9,11585,15.5503
746,460,505640,14,11599,15.5483
747,340,505980,10,11609,15.5408
748,600,506580,12,11621,15.5361
749,580,507160,15,11636,15.5354
750,770,507930,17,11653,15.5373
751,460,508390,8,11661,15.5273
752,640,509030,13,11674,15.5239
753,300,509330,10,11684,15.5166
754,700,510030,11,11695,15.5106
755,690,510720,12,11707,15.506
756,610,511330,13,11720,15.5026
757,390,511720,10,11730,15.4954
758,390,512110,10,11740,15.4881
759,600,512710,6,11746,15.4756
760,470,513180,8,11754,15.4658
761,190,513370,6,11760,15.4534
762,220,513590,8,11768,15.4436
763,200,513790,7,11775,15.4325
764,740,514530,10,11785,15.4254
765,100,514630,6,11791,15.4131
766,420,515050,5,11796,15.3995
767,190,515240,7,11803,15.3885
768,340,515580,5,11808,15.375
769,160,515740,6,11814,15.3628
770,330,516070,6,11820,15.3506
771,240,516310,5,11825,15.3372
772,70,516380,5,11830,15.3238
773,150,516530,5,11835,15.3105
774,270,516800,6,11841,15.2984
775,220,517020,4,11845,15.2839
776,140,517160,4,11849,15.2693
777,230,517390,4,11853,15.2548
778,160,517550,5,11858,15.2416
779,30,517580,2,11860,15.2246
780,40,517620,3,11863,15.209
781,200,517820,7,11870,15.1985
782,420,518240,6,11876,15.1867
783,40,518280,2,11878,15.1699
784,270,518550,6,11884,15.1582
785,20,518570,1,11885,15.1401
786,120,518690,2,11887,15.1234
787,0,518690,0,11887,15.1042
788,100,518790,1,11888,15.0863
789,120,518910,2,11890,15.0697
790,0,518910,0,11890,15.0506
791,20,518930,1,11891,15.0329
792,100,519030,1,11892,15.0152
793,40,519070,3,11895,15
794,130,519200,3,11898,14.9849
795,0,519200,0,11898,14.966
796,120,519320,3,11901,14.951
797,0,519320,0,11901,14.9322
798,130,519450,3,11904,14.9173
799,0,519450,0,11904,14.8986
800,0,519450,0,11904,14.88
801,0,519450,0,11904,14.8614
802,230,519680,4,11908,14.8479
803,0,519680,0,11908,14.8294
804,0,519680,0,11908,14.8109
805,0,519680,0,11908,14.7925
806,30,519710,2,11910,14.7767
807,0,519710,0,11910,14.7584
808,20,519730,1,11911,14.7413
809,100,519830,1,11912,14.7244
810,0,519830,0,11912,14.7062
